method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_ORACLE,RR + oracle variance,8.54479387109864,13.864499340890957,95.0,0,761338719,1.238475455786897,0.2,0.1,100000,99000,100,999,500,0.7118095414239449,0.9776871575892329,False,False
RR_OBM,RR + OBM,8.54479387109864,13.685758646137144,96.0,0,761338719,1.238475455786897,0.2,0.1,100000,99000,100,999,500,0.7118095414239449,0.9776871575892329,False,False
RR_OBM_RR,RR + OBM-RR,8.54479387109864,13.730841073299878,94.0,0,761338719,1.238475455786897,0.2,0.1,100000,99000,100,999,500,0.7118095414239449,0.9776871575892329,False,False
RR_MSB,RR + MSB,8.54479387109864,13.501347953089432,94.0,0,761338719,1.238475455786897,0.2,0.1,100000,99000,100,999,500,0.7118095414239449,0.9776871575892329,False,False
RR_BATCH,RR + batch means,8.221315372739268,16.279141352331852,94.0,0,1455819992,1.895765264710268,0.2,0.1,100000,99000,100,999,500,0.6659950111111707,0.9843288752540928,False,False
RR_ORACLE,RR + oracle variance,8.217441644883028,17.15350092144727,96.0,0,1455819992,1.895765264710268,0.2,0.1,100000,99000,100,999,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM,RR + OBM,8.217441644883028,16.66551989392606,95.0,0,1455819992,1.895765264710268,0.2,0.1,100000,99000,100,999,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM_RR,RR + OBM-RR,8.217441644883028,16.615758192679014,94.0,0,1455819992,1.895765264710268,0.2,0.1,100000,99000,100,999,500,0.6659950111111707,0.9843288752540928,False,False
RR_MSB,RR + MSB,8.217441644883028,16.50682183999355,95.0,0,1455819992,1.895765264710268,0.2,0.1,100000,99000,100,999,500,0.6659950111111707,0.9843288752540928,False,False
RR_BATCH,RR + batch means,9.561724094098011,16.742889130679902,88.0,0,1671565831,1.8420410772944598,0.2,0.1,100000,99000,100,999,500,0.7405757056332045,0.980835913940108,False,False
RR_ORACLE,RR + oracle variance,9.565069273065747,16.908697115973954,86.0,0,1671565831,1.8420410772944598,0.2,0.1,100000,99000,100,999,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM,RR + OBM,9.565069273065747,16.599785853720384,87.0,0,1671565831,1.8420410772944598,0.2,0.1,100000,99000,100,999,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM_RR,RR + OBM-RR,9.565069273065747,16.660903846081474,88.0,0,1671565831,1.8420410772944598,0.2,0.1,100000,99000,100,999,500,0.7405757056332045,0.980835913940108,False,False
RR_MSB,RR + MSB,9.565069273065747,16.550327709133605,87.0,0,1671565831,1.8420410772944598,0.2,0.1,100000,99000,100,999,500,0.7405757056332045,0.980835913940108,False,False
RR_BATCH,RR + batch means,8.104429387449123,24.680585636019877,94.0,0,1631871624,4.166823713063872,0.2,0.1,100000,99000,100,999,500,0.7347772227554935,0.9697292239561879,False,False
RR_ORACLE,RR + oracle variance,8.107624915719283,25.43097745697633,97.0,0,1631871624,4.166823713063872,0.2,0.1,100000,99000,100,999,500,0.7347772227554935,0.9697292239561879,False,False
RR_OBM,RR + OBM,8.107624915719283,24.68457474058587,95.0,0,1631871624,4.166823713063872,0.2,0.1,100000,99000,100,999,500,0.7347772227554935,0.9697292239561879,False,False
RR_OBM_RR,RR + OBM-RR,8.107624915719283,24.559809928138865,94.0,0,1631871624,4.166823713063872,0.2,0.1,100000,99000,100,999,500,0.7347772227554935,0.9697292239561879,False,False
RR_MSB,RR + MSB,8.107624915719283,24.45539112678353,94.0,0,1631871624,4.166823713063872,0.2,0.1,100000,99000,100,999,500,0.7347772227554935,0.9697292239561879,False,False
RR_BATCH,RR + batch means,9.91133528520863,19.63826264311068,93.0,0,1173749072,2.706626465225628,0.2,0.1,100000,99000,100,999,500,0.7785593399232804,0.9794972428830395,False,False
RR_ORACLE,RR + oracle variance,9.907891784531165,20.496261407472346,96.0,0,1173749072,2.706626465225628,0.2,0.1,100000,99000,100,999,500,0.7785593399232804,0.9794972428830395,False,False
RR_OBM,RR + OBM,9.907891784531165,19.898693209822092,94.0,0,1173749072,2.706626465225628,0.2,0.1,100000,99000,100,999,500,0.7785593399232804,0.9794972428830395,False,False
RR_OBM_RR,RR + OBM-RR,9.907891784531165,20.05525072171528,96.0,0,1173749072,2.706626465225628,0.2,0.1,100000,99000,100,999,500,0.7785593399232804,0.9794972428830395,False,False
RR_MSB,RR + MSB,9.907891784531165,19.770775800689034,93.0,0,1173749072,2.706626465225628,0.2,0.1,100000,99000,100,999,500,0.7785593399232804,0.9794972428830395,False,False
RR_BATCH,RR + batch means,8.647389164911933,17.209251042270015,96.0,0,331334161,1.9375291091622746,0.2,0.1,100000,99000,100,999,500,0.8241349755475844,0.9711524805845761,False,False
RR_ORACLE,RR + oracle variance,8.647665291580452,17.34141802916778,95.0,0,331334161,1.9375291091622746,0.2,0.1,100000,99000,100,999,500,0.8241349755475844,0.9711524805845761,False,False
RR_OBM,RR + OBM,8.647665291580452,17.08115372131579,95.0,0,331334161,1.9375291091622746,0.2,0.1,100000,99000,100,999,500,0.8241349755475844,0.9711524805845761,False,False
RR_OBM_RR,RR + OBM-RR,8.647665291580452,17.087138759564315,96.0,0,331334161,1.9375291091622746,0.2,0.1,100000,99000,100,999,500,0.8241349755475844,0.9711524805845761,False,False
RR_MSB,RR + MSB,8.647665291580452,16.954233551317678,94.0,0,331334161,1.9375291091622746,0.2,0.1,100000,99000,100,999,500,0.8241349755475844,0.9711524805845761,False,False
RR_BATCH,RR + batch means,8.259115267242969,16.394170756061868,96.0,0,1068999196,1.8155421682428823,0.2,0.1,100000,99000,100,999,500,0.7620009701421451,0.9858189132595618,False,False
RR_ORACLE,RR + oracle variance,8.260271909194156,16.78663546888423,97.0,0,1068999196,1.8155421682428823,0.2,0.1,100000,99000,100,999,500,0.7620009701421451,0.9858189132595618,False,False
RR_OBM,RR + OBM,8.260271909194156,16.42824660256157,97.0,0,1068999196,1.8155421682428823,0.2,0.1,100000,99000,100,999,500,0.7620009701421451,0.9858189132595618,False,False
RR_OBM_RR,RR + OBM-RR,8.260271909194156,16.476869166117837,97.0,0,1068999196,1.8155421682428823,0.2,0.1,100000,99000,100,999,500,0.7620009701421451,0.9858189132595618,False,False
RR_MSB,RR + MSB,8.260271909194156,16.323077392587198,97.0,0,1068999196,1.8155421682428823,0.2,0.1,100000,99000,100,999,500,0.7620009701421451,0.9858189132595618,False,False
RR_BATCH,RR + batch means,9.215333289683237,20.542361387857653,92.0,0,417983442,2.8751362617689455,0.2,0.1,100000,99000,100,999,500,0.8070450189256176,0.9532349513235565,False,False
RR_ORACLE,RR + oracle variance,9.215012934756114,21.124658915154356,96.0,0,417983442,2.8751362617689455,0.2,0.1,100000,99000,100,999,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM,RR + OBM,9.215012934756114,20.794284944376678,95.0,0,417983442,2.8751362617689455,0.2,0.1,100000,99000,100,999,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM_RR,RR + OBM-RR,9.215012934756114,20.716941343223475,93.0,0,417983442,2.8751362617689455,0.2,0.1,100000,99000,100,999,500,0.8070450189256176,0.9532349513235565,False,False
RR_MSB,RR + MSB,9.215012934756114,20.528554003298428,94.0,0,417983442,2.8751362617689455,0.2,0.1,100000,99000,100,999,500,0.8070450189256176,0.9532349513235565,False,False
RR_BATCH,RR + batch means,10.932678404228003,14.661626905442974,88.0,0,1466836457,1.4440585932393484,0.2,0.1,100000,99000,100,999,500,0.7142161934250567,0.9640237491430843,False,False
RR_ORACLE,RR + oracle variance,10.934222245080276,14.971071931283157,88.0,0,1466836457,1.4440585932393484,0.2,0.1,100000,99000,100,999,500,0.7142161934250567,0.9640237491430843,False,False
RR_OBM,RR + OBM,10.934222245080276,14.67585217743618,88.0,0,1466836457,1.4440585932393484,0.2,0.1,100000,99000,100,999,500,0.7142161934250567,0.9640237491430843,False,False
RR_OBM_RR,RR + OBM-RR,10.934222245080276,14.747778297775618,88.0,0,1466836457,1.4440585932393484,0.2,0.1,100000,99000,100,999,500,0.7142161934250567,0.9640237491430843,False,False
RR_MSB,RR + MSB,10.934222245080276,14.435915259086505,86.0,0,1466836457,1.4440585932393484,0.2,0.1,100000,99000,100,999,500,0.7142161934250567,0.9640237491430843,False,False
RR_BATCH,RR + batch means,9.48882237609336,18.926288404589947,92.0,0,1981113450,2.4549938247732,0.2,0.1,100000,99000,100,999,500,0.7964510801748972,0.9684849066021706,False,False
RR_ORACLE,RR + oracle variance,9.485840633592368,19.520264200609596,93.0,0,1981113450,2.4549938247732,0.2,0.1,100000,99000,100,999,500,0.7964510801748972,0.9684849066021706,False,False
RR_OBM,RR + OBM,9.485840633592368,19.062176149890195,93.0,0,1981113450,2.4549938247732,0.2,0.1,100000,99000,100,999,500,0.7964510801748972,0.9684849066021706,False,False
RR_OBM_RR,RR + OBM-RR,9.485840633592368,19.011309085774997,92.0,0,1981113450,2.4549938247732,0.2,0.1,100000,99000,100,999,500,0.7964510801748972,0.9684849066021706,False,False
RR_MSB,RR + MSB,9.485840633592368,18.77113149624595,92.0,0,1981113450,2.4549938247732,0.2,0.1,100000,99000,100,999,500,0.7964510801748972,0.9684849066021706,False,False
RR_BATCH,RR + batch means,8.92060239793877,12.148096296826818,89.0,0,787359109,1.0330179330869644,0.2,0.1,100000,99000,100,999,500,0.7433911244204893,0.9718714684166588,False,False
RR_ORACLE,RR + oracle variance,8.919548219699802,12.662353094850587,91.0,0,787359109,1.0330179330869644,0.2,0.1,100000,99000,100,999,500,0.7433911244204893,0.9718714684166588,False,False
RR_OBM,RR + OBM,8.919548219699802,12.473205275262538,90.0,0,787359109,1.0330179330869644,0.2,0.1,100000,99000,100,999,500,0.7433911244204893,0.9718714684166588,False,False
RR_OBM_RR,RR + OBM-RR,8.919548219699802,12.470741616857119,90.0,0,787359109,1.0330179330869644,0.2,0.1,100000,99000,100,999,500,0.7433911244204893,0.9718714684166588,False,False
RR_MSB,RR + MSB,8.919548219699802,12.276670830925287,90.0,0,787359109,1.0330179330869644,0.2,0.1,100000,99000,100,999,500,0.7433911244204893,0.9718714684166588,False,False
RR_BATCH,RR + batch means,10.128239504219433,15.51825073570564,97.0,0,94067870,1.6265275770275067,0.2,0.1,100000,99000,100,999,500,0.8237571747788438,0.9806093965803354,False,False
RR_ORACLE,RR + oracle variance,10.118905310423036,15.888803894788701,97.0,0,94067870,1.6265275770275067,0.2,0.1,100000,99000,100,999,500,0.8237571747788438,0.9806093965803354,False,False
RR_OBM,RR + OBM,10.118905310423036,15.661127227435477,98.0,0,94067870,1.6265275770275067,0.2,0.1,100000,99000,100,999,500,0.8237571747788438,0.9806093965803354,False,False
RR_OBM_RR,RR + OBM-RR,10.118905310423036,15.619553621880105,97.0,0,94067870,1.6265275770275067,0.2,0.1,100000,99000,100,999,500,0.8237571747788438,0.9806093965803354,False,False
RR_MSB,RR + MSB,10.118905310423036,15.460421153164026,98.0,0,94067870,1.6265275770275067,0.2,0.1,100000,99000,100,999,500,0.8237571747788438,0.9806093965803354,False,False
RR_BATCH,RR + batch means,11.465719578739392,25.041658899962542,91.0,0,781482251,4.363005701707702,0.2,0.1,100000,99000,100,999,500,0.7151975208258752,0.978576859609315,False,False
RR_ORACLE,RR + oracle variance,11.465844346759008,26.02276139476052,96.0,0,781482251,4.363005701707702,0.2,0.1,100000,99000,100,999,500,0.7151975208258752,0.978576859609315,False,False
RR_OBM,RR + OBM,11.465844346759008,25.137571510842026,96.0,0,781482251,4.363005701707702,0.2,0.1,100000,99000,100,999,500,0.7151975208258752,0.978576859609315,False,False
RR_OBM_RR,RR + OBM-RR,11.465844346759008,24.9363597148329,93.0,0,781482251,4.363005701707702,0.2,0.1,100000,99000,100,999,500,0.7151975208258752,0.978576859609315,False,False
RR_MSB,RR + MSB,11.465844346759008,24.984164214932218,95.0,0,781482251,4.363005701707702,0.2,0.1,100000,99000,100,999,500,0.7151975208258752,0.978576859609315,False,False
RR_BATCH,RR + batch means,9.658007200212912,23.62005352393337,97.0,0,1002275723,3.6973840613786653,0.2,0.1,100000,99000,100,999,500,0.7909197468303723,0.9600676908738776,False,False
RR_ORACLE,RR + oracle variance,9.664295658795334,23.955639656595352,97.0,0,1002275723,3.6973840613786653,0.2,0.1,100000,99000,100,999,500,0.7909197468303723,0.9600676908738776,False,False
RR_OBM,RR + OBM,9.664295658795334,23.535749079706584,97.0,0,1002275723,3.6973840613786653,0.2,0.1,100000,99000,100,999,500,0.7909197468303723,0.9600676908738776,False,False
RR_OBM_RR,RR + OBM-RR,9.664295658795334,23.520030356556454,97.0,0,1002275723,3.6973840613786653,0.2,0.1,100000,99000,100,999,500,0.7909197468303723,0.9600676908738776,False,False
RR_MSB,RR + MSB,9.664295658795334,23.475768005481275,97.0,0,1002275723,3.6973840613786653,0.2,0.1,100000,99000,100,999,500,0.7909197468303723,0.9600676908738776,False,False
RR_BATCH,RR + batch means,8.853575741043352,15.93926932390221,96.0,0,1599364551,1.7186457336326737,0.2,0.1,100000,99000,100,999,500,0.7493977786570357,0.9827606234996767,False,False
RR_ORACLE,RR + oracle variance,8.854972049145681,16.332537782866133,97.0,0,1599364551,1.7186457336326737,0.2,0.1,100000,99000,100,999,500,0.7493977786570357,0.9827606234996767,False,False
RR_OBM,RR + OBM,8.854972049145681,16.075625439518245,95.0,0,1599364551,1.7186457336326737,0.2,0.1,100000,99000,100,999,500,0.7493977786570357,0.9827606234996767,False,False
RR_OBM_RR,RR + OBM-RR,8.854972049145681,16.093259265870714,96.0,0,1599364551,1.7186457336326737,0.2,0.1,100000,99000,100,999,500,0.7493977786570357,0.9827606234996767,False,False
RR_MSB,RR + MSB,8.854972049145681,15.844685684963732,94.0,0,1599364551,1.7186457336326737,0.2,0.1,100000,99000,100,999,500,0.7493977786570357,0.9827606234996767,False,False
RR_BATCH,RR + batch means,8.572536780295785,11.674392195987934,90.0,0,1944623249,0.9263361362850611,0.2,0.1,100000,99000,100,999,500,0.8032198794834147,0.9731738471305574,False,False
RR_ORACLE,RR + oracle variance,8.572979722559118,11.990707044232403,94.0,0,1944623249,0.9263361362850611,0.2,0.1,100000,99000,100,999,500,0.8032198794834147,0.9731738471305574,False,False
RR_OBM,RR + OBM,8.572979722559118,11.747732185693575,93.0,0,1944623249,0.9263361362850611,0.2,0.1,100000,99000,100,999,500,0.8032198794834147,0.9731738471305574,False,False
RR_OBM_RR,RR + OBM-RR,8.572979722559118,11.653761227800793,90.0,0,1944623249,0.9263361362850611,0.2,0.1,100000,99000,100,999,500,0.8032198794834147,0.9731738471305574,False,False
RR_MSB,RR + MSB,8.572979722559118,11.631253892882429,94.0,0,1944623249,0.9263361362850611,0.2,0.1,100000,99000,100,999,500,0.8032198794834147,0.9731738471305574,False,False
RR_BATCH,RR + batch means,10.32330328372139,21.36384249239446,93.0,0,1596387605,3.060338144238423,0.2,0.1,100000,99000,100,999,500,0.7950634690006232,0.9693720320764538,False,False
RR_ORACLE,RR + oracle variance,10.323325641069818,21.794414035971904,93.0,0,1596387605,3.060338144238423,0.2,0.1,100000,99000,100,999,500,0.7950634690006232,0.9693720320764538,False,False
RR_OBM,RR + OBM,10.323325641069818,21.33289319119368,93.0,0,1596387605,3.060338144238423,0.2,0.1,100000,99000,100,999,500,0.7950634690006232,0.9693720320764538,False,False
RR_OBM_RR,RR + OBM-RR,10.323325641069818,21.45493220943012,93.0,0,1596387605,3.060338144238423,0.2,0.1,100000,99000,100,999,500,0.7950634690006232,0.9693720320764538,False,False
RR_MSB,RR + MSB,10.323325641069818,21.261435816439093,90.0,0,1596387605,3.060338144238423,0.2,0.1,100000,99000,100,999,500,0.7950634690006232,0.9693720320764538,False,False
RR_BATCH,RR + batch means,12.896406334066302,30.831121750084815,95.0,0,795556160,6.443874465109782,0.2,0.1,100000,99000,100,999,500,0.7093983741750088,0.9762226760420812,False,False
RR_ORACLE,RR + oracle variance,12.899724235968398,31.625254199284427,94.0,0,795556160,6.443874465109782,0.2,0.1,100000,99000,100,999,500,0.7093983741750088,0.9762226760420812,False,False
RR_OBM,RR + OBM,12.899724235968398,30.889838939889277,93.0,0,795556160,6.443874465109782,0.2,0.1,100000,99000,100,999,500,0.7093983741750088,0.9762226760420812,False,False
RR_OBM_RR,RR + OBM-RR,12.899724235968398,31.076186319800385,91.0,0,795556160,6.443874465109782,0.2,0.1,100000,99000,100,999,500,0.7093983741750088,0.9762226760420812,False,False
RR_MSB,RR + MSB,12.899724235968398,30.718451604363597,93.0,0,795556160,6.443874465109782,0.2,0.1,100000,99000,100,999,500,0.7093983741750088,0.9762226760420812,False,False
RR_BATCH,RR + batch means,8.80401033691658,17.72576351617926,92.0,0,2077711329,2.076317845404007,0.2,0.1,100000,99000,100,999,500,0.7885947741651329,0.9693267472582436,False,False
RR_ORACLE,RR + oracle variance,8.805997679215569,17.951775469201934,96.0,0,2077711329,2.076317845404007,0.2,0.1,100000,99000,100,999,500,0.7885947741651329,0.9693267472582436,False,False
RR_OBM,RR + OBM,8.805997679215569,17.599478305829557,93.0,0,2077711329,2.076317845404007,0.2,0.1,100000,99000,100,999,500,0.7885947741651329,0.9693267472582436,False,False
RR_OBM_RR,RR + OBM-RR,8.805997679215569,17.792898241545547,93.0,0,2077711329,2.076317845404007,0.2,0.1,100000,99000,100,999,500,0.7885947741651329,0.9693267472582436,False,False
RR_MSB,RR + MSB,8.805997679215569,17.37593293054633,94.0,0,2077711329,2.076317845404007,0.2,0.1,100000,99000,100,999,500,0.7885947741651329,0.9693267472582436,False,False
RR_BATCH,RR + batch means,7.289693032229153,16.80155948578166,94.0,0,882294417,1.9707624558351595,0.2,0.1,100000,99000,100,999,500,0.7887314413145017,0.9612621307900595,False,False
RR_ORACLE,RR + oracle variance,7.290514078424545,17.48950948998959,95.0,0,882294417,1.9707624558351595,0.2,0.1,100000,99000,100,999,500,0.7887314413145017,0.9612621307900595,False,False
RR_OBM,RR + OBM,7.290514078424545,17.155713604328596,96.0,0,882294417,1.9707624558351595,0.2,0.1,100000,99000,100,999,500,0.7887314413145017,0.9612621307900595,False,False
RR_OBM_RR,RR + OBM-RR,7.290514078424545,16.982049650424663,95.0,0,882294417,1.9707624558351595,0.2,0.1,100000,99000,100,999,500,0.7887314413145017,0.9612621307900595,False,False
RR_MSB,RR + MSB,7.290514078424545,17.023019785371236,97.0,0,882294417,1.9707624558351595,0.2,0.1,100000,99000,100,999,500,0.7887314413145017,0.9612621307900595,False,False
RR_BATCH,RR + batch means,11.317712845569481,14.204608649989973,95.0,0,699704628,1.3584523817710155,0.2,0.1,100000,99000,100,999,500,0.7937605249583184,0.9655883563292331,False,False
RR_ORACLE,RR + oracle variance,11.311440027137206,14.520537715016635,95.0,0,699704628,1.3584523817710155,0.2,0.1,100000,99000,100,999,500,0.7937605249583184,0.9655883563292331,False,False
RR_OBM,RR + OBM,11.311440027137206,14.374416242614034,95.0,0,699704628,1.3584523817710155,0.2,0.1,100000,99000,100,999,500,0.7937605249583184,0.9655883563292331,False,False
RR_OBM_RR,RR + OBM-RR,11.311440027137206,14.330274700839952,96.0,0,699704628,1.3584523817710155,0.2,0.1,100000,99000,100,999,500,0.7937605249583184,0.9655883563292331,False,False
RR_MSB,RR + MSB,11.311440027137206,14.163371415655028,95.0,0,699704628,1.3584523817710155,0.2,0.1,100000,99000,100,999,500,0.7937605249583184,0.9655883563292331,False,False
RR_BATCH,RR + batch means,8.864218645936658,20.352323465185247,98.0,0,163945743,2.8274275854498367,0.2,0.1,100000,99000,100,999,500,0.7347524612229042,0.9746170642846718,False,False
