problem,iterate,estimator,b,lam,T,sigma_true,mean,var,mse,rel_bias,bias
2095133046,PR,OBM_RR,485,2.0,30000,7.7579542758538205,7.552219582785783,4.202433263467192,4.202735694764321,-0.0265191938174184,-0.20573469306803727
2095133046,PR,OBM_RR,485,3.0,30000,7.7579542758538205,7.162831141023213,4.651883063256716,4.959535778234759,-0.07671134859390616,-0.5951231348306072
2095133046,PR,OBM,2279,0.0,30000,7.7579542758538205,6.920213266185465,4.370723577493365,5.028826340998585,-0.10798478308589357,-0.8377410096683553
2095133046,PR,OBM_RR,2279,2.0,30000,7.7579542758538205,5.783537445376613,17.803364612746694,21.523652787090892,-0.25450225153072437,-1.9744168304772076
2095133046,PR,OBM_RR,2279,3.0,30000,7.7579542758538205,5.16586422167097,20.13221438297142,26.649823088135363,-0.33412030569071277,-2.592090054182851
1130604998,PR,OBM,22,0.0,30000,2.1629023445129536,1.2017733760666411,0.0027471757806668577,0.9264885980095326,-0.44437002478849374,-0.9611289684463125
1130604998,PR,OBM_RR,22,2.0,30000,2.1629023445129536,2.044288466765645,0.016432852967342187,0.030337776431922227,-0.05484014479350808,-0.11861387774730847
1130604998,PR,OBM_RR,22,3.0,30000,2.1629023445129536,2.118836775254551,0.02222191691907271,0.023941472143949056,-0.020373351284301837,-0.04406556925840244
1130604998,PR,OBM,103,0.0,30000,2.1629023445129536,1.9639203203515587,0.02312740481382133,0.06248997670504907,-0.0919976922056562,-0.19898202416139488
1130604998,PR,OBM_RR,103,2.0,30000,2.1629023445129536,2.23248313689031,0.09348223224788091,0.09738889659326283,0.032170103543451796,0.06958079237735637
1130604998,PR,OBM_RR,103,3.0,30000,2.1629023445129536,2.2338218543784936,0.11291823945073654,0.11681863393579761,0.03278904849562672,0.07091950986553996
1130604998,PR,OBM,485,0.0,30000,2.1629023445129536,2.1714838596414223,0.1038694193189165,0.10290436752762747,0.003967592503766563,0.00858151512846872
1130604998,PR,OBM_RR,485,2.0,30000,2.1629023445129536,2.130277779830868,0.42384606378227335,0.42067196536514617,-0.015083697497878575,-0.032624564682085744
1130604998,PR,OBM_RR,485,3.0,30000,2.1629023445129536,2.1085580696147943,0.5696166428541425,0.5668737766398076,-0.025125625775950896,-0.054344274898159295
1130604998,PR,OBM,2279,0.0,30000,2.1629023445129536,2.0445495499346458,0.49340260689768944,0.5024759648132077,-0.05471943515090078,-0.11835279457830783
1130604998,PR,OBM_RR,2279,2.0,30000,2.1629023445129536,1.7701079435347296,1.8380501312565565,1.973957071383833,-0.18160524074269946,-0.39279440097822405
1130604998,PR,OBM_RR,2279,3.0,30000,2.1629023445129536,1.6120206006162432,2.0942726415314974,2.3768006108748634,-0.25469561549749903,-0.5508817438967104
1688060241,PR,OBM,22,0.0,30000,1.4441085443788406,0.8640151111034859,0.00128616028487089,0.3377816900112105,-0.40169655912178837,-0.5800934332753547
1688060241,PR,OBM_RR,22,2.0,30000,1.4441085443788406,1.3890143508387214,0.006585912107068996,0.0095554231478344,-0.03815100586072434,-0.05509419354011924
1688060241,PR,OBM_RR,22,3.0,30000,1.4441085443788406,1.428088607484964,0.009137051997675357,0.009302319855782419,-0.011093305247887318,-0.016019936893876707
1688060241,PR,OBM,103,0.0,30000,1.4441085443788406,1.3248575512071026,0.009612093317522673,0.02373677175679341,-0.08257758299119536,-0.11925099317173804
1688060241,PR,OBM_RR,103,2.0,30000,1.4441085443788406,1.4861459034787239,0.03718402760713094,0.03857932689115215,0.02910955638584975,0.042037359099883265
1688060241,PR,OBM_RR,103,3.0,30000,1.4441085443788406,1.5013568971689342,0.04490950988822328,0.047737788686520094,0.039642693766290246,0.05724835279009355
1688060241,PR,OBM,485,0.0,30000,1.4441085443788406,1.4673710866883827,0.04144794526897517,0.041574611690988666,0.016108582973275082,0.023262542309542056
1688060241,PR,OBM_RR,485,2.0,30000,1.4441085443788406,1.478744400422044,0.1721699627361406,0.17164790563262478,0.023984247013856874,0.034635856043203406
1688060241,PR,OBM_RR,485,3.0,30000,1.4441085443788406,1.4672725944718965,0.2262013990735245,0.22447595829950287,0.016040380193872144,0.023164050093055888
1688060241,PR,OBM,2279,0.0,30000,1.4441085443788406,1.4518376618015003,0.21829146746057684,0.21616829204210444,0.005352172073730264,0.007729117422659693
1688060241,PR,OBM_RR,2279,2.0,30000,1.4441085443788406,1.4085363315166513,1.041663520860203,1.0325122679795138,-0.02463264482483217,-0.03557221286218937
1688060241,PR,OBM_RR,2279,3.0,30000,1.4441085443788406,1.2918502794569888,1.2466381549614072,1.257354352648806,-0.10543408631886682,-0.1522582649218518
275121931,PR,OBM,22,0.0,30000,3.0829958319904605,1.6912212727201728,0.004935746141130637,1.9419228125117227,-0.4514357576577464,-1.3917745592702877
275121931,PR,OBM_RR,22,2.0,30000,3.0829958319904605,2.8512571266656175,0.027585108135005493,0.08101208459928985,-0.07516672676629166,-0.23173870532484298
275121931,PR,OBM_RR,22,3.0,30000,3.0829958319904605,2.9446064399603786,0.03936270780803193,0.058120704556407186,-0.044887959495142786,-0.13838939203008183
275121931,PR,OBM,103,0.0,30000,3.0829958319904605,2.7234199383709385,0.040151583432376195,0.16904489087033003,-0.11663197526523109,-0.3595758936195219
275121931,PR,OBM_RR,103,2.0,30000,3.0829958319904605,3.080670104091758,0.1582498733516298,0.15667278362837225,-0.0007543727028657731,-0.0023257278987025565
275121931,PR,OBM_RR,103,3.0,30000,3.0829958319904605,3.0649212825960235,0.1833409308888203,0.1818342109157441,-0.005862657745718583,-0.01807454939443698
275121931,PR,OBM,485,0.0,30000,3.0829958319904605,2.9723209154221912,0.16217672405511063,0.17280389397195306,-0.03589849698136461,-0.11067491656826922
275121931,PR,OBM_RR,485,2.0,30000,3.0829958319904605,2.9577996954338683,0.5940611381144827,0.6037945993420349,-0.04060859740954055,-0.12519613655659212
